eyeBlinkLeft,eyeBlinkRight,eyeSquintLeft,eyeSquintRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeWideLeft,eyeWideRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,jawForward,jawLeft,jawOpen,jawRight,mouthLeft,mouthRight,mouthFrownLeft,mouthFrownRight,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthDimpleLeft,mouthDimpleRight,mouthRollUpper,mouthRollLower,mouthShrugUpper,mouthLowerDown,mouthShrugLower,mouthFunnel,mouthPucker,mouthCompress,mouthUpperOut,FaceSneer,cheekPuff,cheekSquintLeft,cheekSquintRight,noseSneerLeft,noseSneerRight,mouthUpperUpRight,mouthUpperUpLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthPressLeft,mouthPressRight,mouthClose,tongueOut
0,0,-0,-0,0,0,0,0.102216,0,0,0.102255,0,0.002649,0.002649,0.085024,0.085024,0.129392,0.059471,0.059471,0.0031726267,0.0008541038,0.3253141,0.0000026678863,-0.000063766696,-0.00082637696,0.007966087,0.0034050161,0.36847055,0.3689222,-0.00020861998,-0.000324009,0.00024156272,-0.0006456282,-0.0011644834,0.000015911646,0.00096374657,0.041087333,-0.00019505061,0.030179381,0.006774705,-0.000000014735901,0.0007990701,0.0000000013376602,-0.0003294223,0.050925877,0.051263444,0.00030938722,0.0004459289,-0.00031890563,-0.00031890563,0.0007818453,0.00066708773,0.00071121845,0.0008879658,-0.002941832,0.00000042175088
0.296352,0.296519,-0,-0,0.031817,0.031817,0,0.05789,0,0,0.057899,0,0,0,0.088455,0.088455,0.131439,0.050474,0.050474,0.0031570783,0.0004708264,0.37550813,0.0000014225234,-0.0000108180375,-0.00062735425,0.004529802,0.0028367871,0.3397519,0.3402022,-0.00006819796,-0.00014397316,0.0012580045,0.00049710646,-0.0011581369,-0.00023442041,0.0009384947,0.033362556,0.00050263386,0.08151752,0.05967874,-0.000000014869345,0.0015139976,0.000000001491947,-0.0005477541,0.030602602,0.031070892,0.00038930774,0.0006439551,-0.000020734078,-0.000020734384,0.00016885996,-0.0000120177865,0.0011218404,0.0013659522,-0.005461633,-0.0000013670469
0.836626,0.836603,-0,-0,0.096467,0.096467,0.010695,0,0,0,0,0.010697,0,0,0.091779,0.091779,0.130412,0.04381,0.04381,0.0011739004,-0.00035389327,0.28141654,-0.0000001374001,-0.00008995758,-0.00034476025,0.001853965,0.0022739621,0.29708034,0.2975,-0.00055276416,-0.00048411265,0.0002470687,0.000275366,-0.0017417115,-0.0015294636,0.0010270234,0.0053533,0.0015293728,0.16010875,0.15660886,-0.00000001512586,0.0010728948,0.0000000015390849,-0.00031575141,0.027031183,0.027559236,-0.0002209032,0.00030630734,0.0003591865,0.00035918655,-0.00044886023,-0.0009132996,0.0003531305,0.0007582428,-0.0017155744,0.00000062777326
0.99997,0.99997,-0,-0,0.131412,0.131412,0.045907,0,0,0,0,0.045917,0,0,0.092872,0.092872,0.130332,0.041876,0.041876,0.00026094448,-0.0004263753,0.18686594,-0.00000038947564,-0.00005930849,0.00035542157,0.0018434215,0.002539151,0.25410312,0.25426474,-0.0008668015,-0.0007128585,0.00060127676,0.0010899827,-0.0016086707,-0.00068003125,0.0012319125,0.0030441806,0.0013842154,0.19087285,0.20447432,-0.000000014987089,0.00023533264,0.0000000014542976,0.00021486869,0.025523998,0.026057776,-0.00016438123,0.00019387715,0.00035769335,0.00035769347,-0.0026352257,-0.0031657722,0.00038888492,0.00065959804,0.009686016,0.0000036224192
0.757883,0.758085,-0,-0,0.117276,0.117276,0.044243,0,0,0,0,0.044284,0,0,0.091963,0.091963,0.132894,0.044518,0.044518,0.00078249443,-0.00037259609,0.12916082,-0.0000000227883,0.000042482745,0.0004214323,0.0028988365,0.0028764782,0.27752262,0.2777024,-0.00076981355,-0.0007000547,0.002628807,0.0022798069,-0.00088127516,-0.0010072459,0.00052249525,0.023049016,-0.0016863425,0.11233711,0.11657269,-0.000000014037937,0.00008856412,0.0000000011980439,0.00017246488,0.037293226,0.038132742,0.00018242095,0.00052535534,0.00050979847,0.00050979847,0.0009481404,0.0009355657,-0.000025537796,0.0004240796,-0.0053891465,-0.0000006460032
0.480993,0.481305,-0,-0,0.084157,0.084157,0.045011,0,0,0,0,0.045074,0,0,0.090238,0.090238,0.13531,0.04899,0.04899,0.0012943605,0.00021001883,0.09556113,0.0000013996614,-0.000064633015,0.00015748898,0.004961079,0.0030440036,0.3200995,0.32007197,-0.0005772514,-0.0007143952,0.0028450768,0.0033796672,-0.00019810209,0.00023840554,0.000040838495,0.04692676,-0.0013457849,0.049317457,0.016270012,-0.000000013762499,-0.0006452529,0.0000000009815612,-0.00030940864,0.060937554,0.06162343,0.0007944694,0.0007347921,-0.0006871753,-0.00068717555,0.018768547,0.0191834,0.00006896909,0.00033240858,-0.0036795773,-0.0000058209334
0.269666,0.269869,-0,-0,0.044824,0.044824,0.048194,0,0,0,0,0.048267,0,0,0.088508,0.088508,0.136015,0.053757,0.053757,0.0017390698,0.00037055183,0.0899359,0.0000015107198,-0.000031221964,-0.00031007873,0.005552186,0.004038942,0.35205552,0.35219198,-0.00027349684,-0.0002592327,0.0020272173,0.0025220904,-0.0005812887,0.0006203046,0.00023792218,0.054358404,-0.0012601954,0.028093975,0.011773147,-0.000000014335571,-0.0008357519,0.0000000008899144,0.00003095437,0.07913847,0.07938857,0.00023946166,0.00012583844,-0.0000103209895,-0.000010320917,0.054557487,0.054639805,-0.00009519607,-0.00006265007,-0.0044140965,-0.000005900678
0.109186,0.10929,-0,-0,0.012074,0.012074,0.050884,0,0,0,0,0.050962,0,0,0.087101,0.087101,0.134029,0.058392,0.058392,0.0023993012,0.00052760635,0.16980405,0.000002156773,0.000086006185,-0.0006168517,0.0049626688,0.004185713,0.3809442,0.38151157,0.00039231777,0.00056076515,0.008368831,0.010364734,-0.00016689487,0.00045011658,0.00031904876,0.06230758,-0.0014986214,0.013357993,0.015250381,-0.000000014791864,-0.00053192023,0.00000000085060203,0.000088979956,0.083795525,0.08368576,-0.0002674535,-0.00033538137,-0.00017751612,-0.0001775162,0.054802723,0.054206394,0.00042493735,0.00039904844,-0.0061329156,-0.0000052923933
0.01237,0.012412,-0,-0,0,0,0.052141,0,0,0,0,0.052228,0.001559,0.00156,0.085702,0.085702,0.131434,0.062603,0.062603,0.0036535338,0.0009658737,0.26779956,0.0000026544176,0.00015910612,-0.0008763857,0.0056413314,0.0045806235,0.41279405,0.41402328,0.0010561403,0.0012259688,0.011077237,0.013400903,-0.000074104406,0.00016797613,0.0007119877,0.07194731,-0.0014479826,0.008892756,0.017252894,-0.000000015151333,-0.00043202494,0.00000000090857516,0.0004101845,0.087708086,0.087316215,-0.00049977936,-0.00057462696,-0.00030015997,-0.0003001599,0.047751464,0.046897523,0.000985777,0.0008834433,-0.0071009956,-0.000005851256
0,0,-0,-0,0,0,0.051904,0,0,0,0,0.052002,0.001325,0.001325,0.084462,0.084462,0.129556,0.065343,0.065343,0.0043128515,0.0009631505,0.24747342,0.0000030125589,0.00013681043,-0.0009653154,0.006241495,0.003934205,0.4213915,0.42266524,0.0014734669,0.0016451227,0.010421919,0.013214255,0.0006925748,0.000553336,0.0009223735,0.09071265,-0.000386497,0.014147688,0.024737976,-0.000000014841982,-0.0006883675,0.0000000009226361,0.00010197633,0.09021717,0.08966809,-0.0005946541,-0.0006078221,-0.0004264069,-0.00042640694,0.037044026,0.036138054,0.0011139279,0.0010797409,-0.006487496,-0.0000030800002
0,0,-0,-0,0,0,0.051711,0,0,0,0,0.051819,0.00115,0.00115,0.082801,0.082801,0.131785,0.066162,0.066162,0.0030338103,0.00037939195,0.1526818,0.0000017592465,0.000087659355,-0.00061064446,0.0068280078,0.0033832933,0.4044271,0.40498704,0.001037376,0.0012460034,0.018895159,0.02362136,0.00016344525,0.0013106177,0.00091295596,0.09964798,-0.00009781448,0.017081138,0.045198947,-0.000000014382647,-0.0005074581,0.0000000008293263,-0.000065086875,0.09027528,0.08982961,-0.00043623243,-0.00043628272,-0.000184281,-0.00018428119,0.035808273,0.035189886,0.0004168898,0.000495594,-0.0057042986,-0.0000024857036
0,0,-0,-0,0,0,0.051779,0,0,0,0,0.051893,0.001105,0.001105,0.081434,0.081434,0.134614,0.066228,0.066228,0.0010634921,-0.00041140895,0.076551765,0.00000005327456,0.000017692671,-0.00009453343,0.007257014,0.0032962824,0.37782374,0.37742484,0.000113509595,0.0003609918,0.025403485,0.03080044,-0.0013811737,0.0016586436,0.0007285429,0.0946515,-0.0004950538,0.03687582,0.076851696,-0.000000014326053,0.0000482006,0.00000000083400453,0.00020482624,0.098529294,0.09830396,-0.00037734956,-0.00030112732,0.0006214633,0.00062146346,0.045644097,0.045562483,-0.0004006382,-0.00023448933,-0.0048748404,-0.0000055731252
0,0,-0,-0,0,0,0.050188,0,0,0,0,0.050302,0.001435,0.001435,0.080503,0.080503,0.136286,0.067128,0.067128,0.0005858168,-0.001049622,0.044625916,0.00000031242507,-0.00011435328,0.00029721577,0.008272053,0.0037186602,0.35478646,0.35402513,-0.00013611,0.00026135147,0.02910659,0.034233212,-0.0011690059,0.002057156,0.0008425852,0.0796256,-0.00011971174,0.05490633,0.0820249,-0.000000014494247,0.00043181283,0.0000000008615692,-0.00037425617,0.108759396,0.10830951,-0.0009391783,-0.0008382881,0.0015397583,0.0015397578,0.0669883,0.06674978,-0.0008117296,-0.0005578939,-0.004082162,-0.000008024694
0,0,-0,-0,0,0,0.04975,0,0,0,0,0.049861,0.001516,0.001516,0.080601,0.080601,0.134686,0.068678,0.068678,0.0017123176,-0.0007737605,0.03811127,0.00000057107445,-0.00019342423,0.00010047993,0.007998809,0.0027598573,0.34344956,0.34294698,0.0001283465,0.0005497737,0.024674108,0.028966578,-0.00089041004,0.0020041596,0.001072228,0.08026986,0.00033616973,0.07281971,0.06330893,-0.000000014525174,0.00025815633,0.00000000088529517,-0.0006735129,0.12359375,0.12305485,-0.0013551703,-0.0011879774,0.0017939233,0.0017939236,0.07937054,0.07881871,-0.00081342645,-0.0005050935,-0.0046193153,-0.00000820998
0,0,-0,-0,0,0,0.049995,0,0,0,0,0.0501,0.0014,0.0014,0.081463,0.081463,0.130482,0.070025,0.070025,0.0072569456,0.0012588147,0.054237835,0.000001077974,-0.00014380952,0.00029326417,0.00796541,0.0022586773,0.34136853,0.34137276,0.00047611725,0.0009106174,0.0065687913,0.008344735,-0.0009169495,0.0019054245,0.00073356647,0.085281976,0.00023543322,0.060963154,0.03393287,-0.000000014148893,-0.00032531528,0.0000000009406669,-0.00088547636,0.13174163,0.13178371,-0.0011591632,-0.0007232763,0.0011579553,0.0011579554,0.06716127,0.0659404,-0.0005011754,-0.00024707057,-0.004997704,-0.000008878
0,0,-0,-0,0,0,0.053268,0,0,0,0,0.053361,0.001035,0.001035,0.082064,0.082064,0.127225,0.070681,0.070681,0.007389101,0.0031341477,0.07485821,0.0000012412011,-0.00010301378,0.00032872753,0.008662774,0.0025651306,0.33180666,0.33247772,0.00096984673,0.0012940727,0.0034144232,0.0038293758,-0.0018902812,0.001086093,0.00083933026,0.08666906,-0.0010205773,0.059865605,0.030425569,-0.0000000136600145,-0.0006020926,0.0000000009682001,-0.0007085204,0.1319715,0.13227081,-0.000884505,-0.00032944512,0.00048733223,0.000487332,0.04903204,0.04761828,-0.00055042654,-0.0003552474,-0.0059065185,-0.00000853444
0,0,-0,-0,0,0,0.056552,0,0,0,0,0.05663,0.000813,0.000813,0.082475,0.082475,0.124758,0.070485,0.070485,0.007035168,0.0040864153,0.07887717,0.0000016004751,-0.00009315187,0.0001044604,0.0083552785,0.0021829677,0.32114777,0.3223266,0.0011506164,0.0013488419,0.0041324766,0.0045632273,-0.0019464968,0.00030888058,0.0008084625,0.077925235,-0.0014203102,0.07737675,0.03876928,-0.000000013393204,-0.00048982387,0.0000000010126792,-0.0011803652,0.13315396,0.13383906,-0.000575386,0.00012536999,0.000068287176,0.0000682869,0.0359889,0.034651846,-0.00034455396,-0.00009447243,-0.007812608,-0.0000095607065
0,0,-0,-0,0,0,0.060265,0,0,0,0,0.060337,0.000715,0.000715,0.082076,0.082076,0.126328,0.069818,0.069818,0.007842286,0.0050137285,0.068530664,0.00000044662374,-0.00009274759,0.00045896834,0.008321028,0.0015700009,0.30091503,0.3023646,0.0010172063,0.0012146542,0.004573088,0.0052152686,-0.0018921052,-0.0004369188,0.00055796,0.06728636,-0.0017213994,0.09391724,0.048560195,-0.0000000131493625,-0.00031869696,0.0000000010448695,-0.0017049685,0.12939024,0.13053013,-0.00043087732,0.00052816095,-0.0000083378545,-0.000008337898,0.035792504,0.034362525,-0.00045804586,-0.00011045579,-0.00897862,-0.000011512373
0,0,-0,-0,0,0,0.063447,0,0,0,0,0.063531,0.000673,0.000673,0.081803,0.081803,0.127039,0.070028,0.070028,0.014669966,0.0044820053,0.05514399,-0.0000016478134,-0.000118619704,0.0013181674,0.008727532,0.0015465433,0.27115706,0.2722817,0.0004972117,0.0008006552,0.0034260442,0.0042554233,-0.0015260675,-0.00097622816,-0.00010689534,0.05724333,-0.0018782639,0.100866206,0.060714364,-0.000000012988158,-0.00021684123,0.000000001121823,-0.0015406837,0.13249163,0.13377015,-0.00054533593,0.00054836227,-0.00008547552,-0.000085475345,0.04417492,0.042755768,-0.0009041866,-0.000459061,-0.0069475994,-0.000012164801
0,0,-0,-0,0,0,0.064162,0,0,0,0,0.064272,0.000725,0.000725,0.08132,0.08132,0.127409,0.071648,0.071648,0.02091626,0.0037142956,0.047487997,-0.000002817269,-0.00011770964,0.0017701625,0.009077785,0.002202602,0.24665335,0.24737363,0.00013969094,0.0004556477,0.0023382735,0.003128238,-0.0012789657,-0.0016484028,-0.00010089949,0.04379594,-0.0022403547,0.13151504,0.08187041,-0.000000013199836,-0.00021394156,0.0000000012399071,-0.000962554,0.13837585,0.13930833,-0.00073680934,0.00022718869,0.00012453266,0.00012453287,0.058152348,0.056879897,-0.0015252996,-0.0010561468,-0.004133053,-0.000006710601
0,0,-0,-0,0,0,0.06223,0,0,0,0,0.062359,0.000856,0.000856,0.081229,0.081229,0.124894,0.074338,0.074338,0.033903506,0.00375357,0.047606338,-0.0000021111646,-0.00008202417,0.0011809249,0.007924065,0.002243218,0.2311029,0.23186493,-0.000024859793,0.0002752943,0.0020101266,0.002102592,-0.0013971957,-0.002858146,0.000070258975,0.026919946,-0.0022341213,0.18686429,0.113260046,-0.000000013756669,-0.000003134599,0.0000000014025512,-0.0005792184,0.14498962,0.1455812,-0.0008115368,0.00003737025,0.00030502625,0.0003050261,0.061410643,0.06000887,-0.0019671153,-0.0015593627,-0.0022266023,-0.00000017318962
0,0,-0,-0,0,0,0.060019,0,0,0,0,0.060142,0.000967,0.000967,0.081161,0.081161,0.132264,0.080122,0.080122,0.034278844,0.0024650334,0.04824374,-0.0000016347494,-0.00011450207,0.0007780441,0.0074025257,0.0022083104,0.21668918,0.21741174,-0.00014191959,0.00013357121,0.0010401998,0.000981098,-0.00075936504,-0.002492017,-0.000044368207,0.0047147805,-0.0006351224,0.25177634,0.15386471,-0.000000014083904,-0.00010924018,0.0000000015413809,-0.00039164303,0.13770495,0.13788098,-0.0008950373,-0.00034988578,0.000056837103,0.000056837278,0.054745242,0.05352226,-0.0018196749,-0.0015854826,0.0054357573,0.000000076179276
0,0,-0,-0,0,0,0.058893,0,0,0,0,0.058988,0.001011,0.001011,0.080918,0.080918,0.152973,0.088671,0.088671,0.024129596,0.0003957674,0.05347429,-0.000002142945,-0.000073670126,0.0008233725,0.0073841945,0.0028428296,0.21143636,0.21221174,-0.00041371863,-0.000041252933,0.00006320886,-0.000024454668,-0.00011025509,-0.0016891723,-0.00019096583,0.001962915,0.00057836156,0.28064507,0.20711493,-0.000000014389282,-0.0003214801,0.0000000016364452,0.00084861415,0.12879135,0.12873256,-0.0006670803,-0.00044467952,-0.000167527,-0.0001675272,0.044594422,0.04342422,-0.0015344154,-0.0015211385,0.021105435,0.000001075161
0,0,-0,-0,0,0,0.053509,0,0,0,0,0.053566,0.001589,0.001589,0.079196,0.079196,0.181138,0.096709,0.096709,0.002856752,-0.00097324327,0.086801365,-0.0000011569791,-0.000028007771,0.00084820716,0.008003227,0.0033417277,0.21570589,0.21657297,-0.00067336205,-0.00024390128,-0.00069849007,-0.0005834792,0.00038684672,-0.0016053049,-0.00031635445,0.00095074903,0.0011904142,0.27346733,0.2591958,-0.000000014843446,-0.00007195724,0.000000001738016,0.0016627088,0.11380842,0.113656685,-0.00020737201,-0.00020445976,-0.0004525903,-0.0004525904,0.034968216,0.033958986,-0.001164251,-0.0014115814,0.05071074,-0.000000258402
0,0,-0,-0,0,0,0.04964,0,0,0,0,0.049673,0.002008,0.002008,0.076139,0.076139,0.202783,0.10152,0.10152,0.00066119246,-0.0007116925,0.10365142,0.00000018780611,-0.00005534557,0.00067416904,0.0062468904,0.0014311747,0.20421891,0.2049801,-0.0007169079,-0.00049181096,-0.0010542832,-0.00078775734,0.00020152703,-0.0020644758,-0.00022611208,0.0014418131,0.0013481635,0.25797084,0.2915316,-0.000000015139447,0.00014472613,0.0000000018317692,0.0016044467,0.0932318,0.09328771,0.00027561188,0.00017679296,-0.00047990802,-0.00047990817,0.022720918,0.022313086,-0.00046753976,-0.00079338346,0.0819602,-0.000002194909
0,0,-0,-0,0,0,0.047644,0,0,0,0,0.047639,0.001963,0.001963,0.072708,0.072708,0.208275,0.099202,0.099202,-0.00038787257,-0.00010650605,0.11106041,0.0000011610427,-0.000030149504,0.00009949412,0.0040087323,0.0003034164,0.1918019,0.1926415,-0.00044529792,-0.0003798604,-0.00102631,-0.0006387867,-0.0006824732,-0.0024530562,0.00020565279,0.0023415228,0.0010344977,0.255267,0.3204191,-0.00000001539887,0.0003704438,0.0000000018626847,0.0017450284,0.07549696,0.07558042,0.0004714895,0.0003924286,-0.00039445126,-0.00039445117,0.0122679565,0.012242618,0.00013425853,-0.0002024388,0.09795436,-0.0000029790135
0.405249,0.405089,-0,-0,0.04219,0.04219,0.050629,0,0,0,0,0.05057,0,0,0.071171,0.071171,0.197362,0.089803,0.089803,-0.0007296363,-0.0000083511695,0.111062326,0.000001398108,-0.000017461225,0.00008771522,-0.00034171692,0.0004110434,0.18970598,0.19041748,-0.00020262972,-0.00016098656,-0.0010170266,0.0016956527,-0.0012223436,-0.0024743425,0.00063892454,0.0028607212,0.0014429502,0.23246053,0.30690733,-0.000000015355115,0.00073835044,0.0000000019265383,0.0018136139,0.067769274,0.067739315,0.00041484553,0.00031998102,-0.0004298223,-0.0004298222,0.011164741,0.011319666,0.0003566118,-0.00003203377,0.10447687,-0.000003979385
0.894735,0.894516,-0,-0,0.123242,0.123242,0.050458,0,0,0,0,0.05037,0,0,0.071512,0.071512,0.182259,0.077543,0.077543,-0.00019099005,0.0000011827797,0.093601085,0.00000065523,-0.000041629042,0.00075746514,0.00018972275,0.00039844261,0.21995318,0.22023045,-0.00016200729,-0.00017061923,-0.0018290579,0.0012029125,-0.0012755492,-0.0024040742,0.000639691,0.0035458468,0.00013273489,0.16426586,0.2167037,-0.000000014583098,0.000959642,0.0000000017537168,0.0017344577,0.07851806,0.0783934,0.00025225338,0.00016038306,-0.0004369819,-0.00043698202,0.018781735,0.019115217,-0.00012465194,-0.0004629027,0.080979444,-0.000000026499038
0.999948,0.999948,-0,-0,0.166436,0.166436,0.046666,0,0,0,0,0.046613,0,0,0.073923,0.073923,0.169688,0.070002,0.070002,0.0009887144,0.0007260116,0.045926142,0.0000016509257,0.000021598744,0.0002765092,0.0010751827,0.0002721264,0.2516066,0.25187793,-0.000030118972,-0.00017000455,-0.0012763869,0.00071911607,-0.00074606575,-0.002158003,0.00020744465,0.0046684965,-0.0020545344,0.0671507,0.11349365,-0.000000013171739,0.00089514744,0.0000000013516253,0.002125579,0.088188775,0.08840663,0.0007275194,0.0007021348,-0.0004021754,-0.00040217524,0.018626492,0.019340347,0.00014269073,-0.00012433995,0.018952087,0.0000028650393
0.748657,0.748902,-0,-0,0.148109,0.148109,0.039464,0,0,0,0,0.039508,0,0,0.076728,0.076728,0.163241,0.067854,0.067854,0.00066693034,0.00026281737,0.005332645,0.0000014965226,0.00008774763,0.0003359127,0.0019472989,0.00020231478,0.26408955,0.26428583,-0.000095236115,-0.000053430907,-0.0004808884,-0.00014607795,0.0006142929,-0.0010992158,-0.00008854456,0.004423406,-0.0016007009,0.013670724,0.028237337,-0.000000012143644,0.000007221941,0.0000000011319008,0.0009905717,0.09299913,0.09363517,0.0007850649,0.00087769236,-0.00010115779,-0.00010115771,0.0046667997,0.0051955692,-0.000018240884,-0.00015027821,0.0027429648,-0.0000016194317
0.426378,0.426781,-0,-0,0.106003,0.106003,0.035988,0,0,0,0,0.03611,0,0,0.079589,0.079589,0.153187,0.066723,0.066723,0.000098643824,0.00012626592,0.0016301163,0.0000024306592,0.000056710393,0.00023664813,0.0035712165,0.0023045877,0.2746814,0.27508023,-0.00018166378,-0.00013613235,0.00011492893,0.00037512835,0.0012274603,-0.00096019637,-0.0001513809,0.0034443503,-0.0011877646,0.0024262257,0.0031824596,-0.000000012146355,0.00009214273,0.0000000011055911,0.000021991553,0.0947403,0.0952744,0.00036204606,0.00046755048,0.00010563938,0.00010563937,0.0019114371,0.0021522306,-0.00018500257,-0.00024548266,0.0005178079,-0.0000029664661
0.22978,0.230014,-0,-0,0.0562,0.056199,0.038527,0,0,0,0,0.03867,0,0,0.082049,0.082049,0.145678,0.064234,0.064234,-0.0000937311,-0.000029445626,0.000049732625,0.0000024011397,0.00001758534,0.00033654133,0.004979215,0.0036088724,0.28672302,0.2870266,-0.00047302246,-0.00042954646,-0.0003845878,-0.00028647855,0.0014200737,-0.0010830313,-0.00051588845,0.002645432,-0.0011529126,0.00036324933,0.000304278,-0.000000012282861,0.00022371346,0.0000000011046767,0.000017509563,0.10014532,0.10059094,0.00009247009,0.00021299627,0.000039929306,0.00003992922,0.0011879448,0.0013267193,-0.0005723601,-0.0005849339,-0.00075303763,-0.0000011010052
0.10214,0.102225,-0,-0,0.015657,0.015657,0.049541,0,0,0,0,0.04967,0,0,0.084133,0.084133,0.138545,0.06192,0.06192,-0.00008753408,-0.00018423516,-0.0011687875,0.00000247556,-0.000015459374,0.00038674334,0.0064508077,0.0046147387,0.2971327,0.29731217,-0.00073620304,-0.000691616,-0.0010463949,-0.0010559596,0.0016087615,-0.001125888,-0.0008654045,0.0020496156,-0.0010927753,-0.00043312088,-0.001978293,-0.000000012375,0.00029783207,0.0000000010906365,0.000071902294,0.09973277,0.100112244,-0.00011705514,0.000019418076,-0.00002066778,-0.000020667925,0.0006734859,0.0007558912,-0.0008061249,-0.0007859785,-0.0018186681,0.0000006607297
0.024011,0.024045,-0,-0,0,0,0.05899,0,0,0,0,0.05911,0.000933,0.000933,0.085249,0.085249,0.134696,0.059991,0.059991,0.00003823545,-0.0003621783,-0.002423197,0.0000024183128,-0.000039407518,0.0005402039,0.007689468,0.0049914364,0.30749783,0.30757758,-0.0010761274,-0.0010037879,-0.001664279,-0.0017519444,0.0017592618,-0.0012314143,-0.0012560496,0.0016528592,-0.0011092112,-0.0036695339,-0.0035927817,-0.000000012514516,0.00038494891,0.0000000010671707,0.00020702067,0.09219351,0.09253939,-0.00023004413,-0.00011065509,-0.000067288835,-0.000067288915,0.00028730743,0.0002943445,-0.00087116193,-0.00084415264,-0.0029663146,0.0000016822341
0,0,-0,-0,0,0,0.051500797,0.0089202,0,0,0.0089218,0.051604003,0.0033496001,0.0033496001,0.068365596,0.068365596,0.1160522,0.0682318,0.0682318,0.00008328259,-0.00038291886,-0.0023557127,0.0000019225947,-0.000039177314,0.0005128663,0.006858031,0.0037577637,0.2559321,0.2559512,-0.0010437571,-0.0009709977,0.0009802347,0.0017584357,0.001398445,-0.0010322199,-0.0012345605,0.0012291722,-0.00095896685,-0.0038296848,-0.0032085925,-0.000000010083773,0.0003307946,0.0000000008359848,0.00021785089,0.0888334,0.089125924,-0.00021039695,-0.000116685034,-0.00007325361,-0.000073253614,0.0000064209103,-0.000014446676,-0.00067499577,-0.0006606944,-0.002846101,0.0000013857469
0,0,-0,-0,0,0,0.0384624,0.0178404,0,0,0.0178436,0.038543403,0.0063226004,0.0063226004,0.051080402,0.051080402,0.09907541,0.0771334,0.0771334,0.00006681774,-0.0002741441,-0.0020405755,0.000001485001,-0.00003066927,0.00049038633,0.005525503,0.0027880538,0.19792876,0.19793268,-0.00083668885,-0.00077780656,0.0038015526,0.005453504,0.00092399004,-0.0007524966,-0.0010112515,0.000924572,-0.0005299914,-0.0018808745,-0.0024640895,-0.000000007588552,0.00024465926,0.00000000061157,0.00018028692,0.08907068,0.08932483,-0.0000978956,-0.00003101304,-0.000090089656,-0.00009008969,-0.00010700114,-0.00012931153,-0.00040759298,-0.00039252956,-0.0024704174,0.0000006426344
0,0,-0,-0,0,0,0.024017598,0.026760602,0,0,0.0267654,0.0240692,0.009446801,0.009446801,0.034094796,0.034094796,0.082503,0.085851,0.085851,0.00017549693,-0.00018413922,-0.0014810144,0.0000010755128,-0.000021923992,0.00048129537,0.0039481614,0.0018151476,0.14015584,0.14020085,-0.0005181547,-0.0004573572,0.006720168,0.009275449,0.00053741893,-0.0004677273,-0.00068510656,0.0007299892,-0.00021050198,-0.0006409287,-0.0013992458,-0.00000000510012,0.0001375053,0.00000000040522657,0.00012231524,0.08566919,0.08578757,-0.000078961995,-0.00004665777,-0.00007862484,-0.00007862483,0.00005224272,0.000018136203,-0.00028329453,-0.00025982296,-0.0019180953,-0.00000046040074
0,0,-0,-0,0,0,0.0108148,0.0356808,0,0,0.0356872,0.0108392,0.0124506,0.0124506,0.017098399,0.017098399,0.0663322,0.0947396,0.0947396,0.00017576422,-0.0001078803,-0.00054844166,0.000000520881,-0.00001063702,0.00026252388,0.0020585428,0.0008576819,0.08471227,0.084746584,-0.00023350249,-0.0001898743,0.0096828,0.013114811,0.00027990591,-0.0002063658,-0.00037404464,0.00046861038,-0.00014576045,0.0004502907,-0.00035590006,-0.0000000025360267,0.00003794953,0.00000000020032495,0.00004833317,0.085726015,0.08576505,-0.00005626678,-0.000040266288,-0.000049119793,-0.0000491198,0.00012635476,0.00010050683,-0.00015203803,-0.00014142542,-0.00094722875,-0.0000007059221
0,0,-0,-0,0,0,0,0.044601,0,0,0.044609,0,0.01522,0.01522,0,0,0.050953,0.103579,0.103579,0,0,-0,0,0,0,0,0,0.035986,0.035994,-0,-0,0.012554,0.016806,0,-0,0,0,0,0,0,0,0,0,0,0.088102,0.088102,0,0,0,0,0,0,0,0,0,0